match_id,date,home_team,away_team,home_score,away_score,tournament,neutral,home_conf,away_conf,result
6947,2001-06-03,Argentina,Colombia,3.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
6948,2001-06-03,France,Mexico,4.0,0.0,Confederations Cup,True,UEFA,CONCACAF,H
6949,2001-06-04,Solomon Islands,Cook Islands,9.0,1.0,FIFA World Cup qualification,True,,,H
6950,2001-06-04,Vanuatu,Tahiti,1.0,6.0,FIFA World Cup qualification,True,,OFC,A
6951,2001-06-04,Cameroon,Canada,2.0,0.0,Confederations Cup,True,CAF,CONCACAF,H
6952,2001-06-04,Japan,Brazil,0.0,0.0,Confederations Cup,False,AFC,CONMEBOL,D
6953,2001-06-06,Latvia,Croatia,0.0,1.0,FIFA World Cup qualification,False,,UEFA,A
6954,2001-06-06,Ukraine,Wales,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
6955,2001-06-06,Turkey,North Macedonia,3.0,3.0,FIFA World Cup qualification,False,UEFA,UEFA,D
6956,2001-06-06,Switzerland,Slovenia,0.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,A
6957,2001-06-06,San Marino,Belgium,1.0,4.0,FIFA World Cup qualification,False,,UEFA,A
6958,2001-06-06,Portugal,Cyprus,6.0,0.0,FIFA World Cup qualification,False,UEFA,,H
6959,2001-06-06,Norway,Belarus,1.0,1.0,FIFA World Cup qualification,False,UEFA,,D
6960,2001-06-06,New Zealand,Tahiti,5.0,0.0,FIFA World Cup qualification,False,OFC,OFC,H
6961,2001-06-06,Luxembourg,Russia,1.0,2.0,FIFA World Cup qualification,False,,UEFA,A
6962,2001-06-06,Lithuania,Romania,1.0,2.0,FIFA World Cup qualification,False,,UEFA,A
6963,2001-06-06,Israel,Spain,1.0,1.0,FIFA World Cup qualification,False,,UEFA,D
6964,2001-06-06,Sweden,Moldova,6.0,0.0,FIFA World Cup qualification,False,UEFA,,H
6965,2001-06-06,Hungary,Georgia,4.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
6966,2001-06-06,Albania,Germany,0.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
6967,2001-06-06,Iceland,Bulgaria,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
6968,2001-06-06,Azerbaijan,Slovakia,2.0,0.0,FIFA World Cup qualification,False,,UEFA,H
6969,2001-06-06,Cook Islands,Vanuatu,1.0,8.0,FIFA World Cup qualification,True,,,A
6970,2001-06-06,Armenia,Poland,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
6971,2001-06-06,Denmark,Malta,2.0,1.0,FIFA World Cup qualification,False,UEFA,,H
6972,2001-06-06,Estonia,Republic of Ireland,0.0,2.0,FIFA World Cup qualification,False,,UEFA,A
6973,2001-06-06,Faroe Islands,Serbia,0.0,6.0,FIFA World Cup qualification,False,,UEFA,A
6974,2001-06-06,Greece,England,0.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
6975,2001-06-06,Czech Republic,Northern Ireland,3.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
6976,2001-06-07,France,Brazil,2.0,1.0,Confederations Cup,True,UEFA,CONMEBOL,H
6977,2001-06-07,Japan,Australia,1.0,0.0,Confederations Cup,False,AFC,AFC,H
6978,2001-06-07,United States,Ecuador,0.0,0.0,Friendly,False,CONCACAF,CONMEBOL,D
6979,2001-06-08,New Zealand,Cook Islands,2.0,0.0,FIFA World Cup qualification,False,OFC,,H
6980,2001-06-08,Vanuatu,Solomon Islands,2.0,7.0,FIFA World Cup qualification,True,,,A
6981,2001-06-09,Australia,Brazil,1.0,0.0,Confederations Cup,True,AFC,CONMEBOL,H
6982,2001-06-10,Sierra Leone,Gambia,1.0,1.0,Friendly,False,,,D
6983,2001-06-10,Panama,Trinidad and Tobago,0.0,0.0,Friendly,False,CONCACAF,CONCACAF,D
6984,2001-06-10,Kenya,Egypt,1.0,1.0,Friendly,False,,CAF,D
6985,2001-06-10,Jamaica,Cuba,4.0,1.0,Friendly,False,CONCACAF,,H
6986,2001-06-10,Angola,Mauritius,1.0,0.0,COSAFA Cup,False,CAF,,H
6987,2001-06-10,Japan,France,0.0,1.0,Confederations Cup,False,AFC,UEFA,A
6988,2001-06-11,Cook Islands,Tahiti,0.0,6.0,FIFA World Cup qualification,True,,OFC,A
6989,2001-06-11,New Zealand,Solomon Islands,5.0,1.0,FIFA World Cup qualification,False,OFC,,H
6990,2001-06-13,New Zealand,Vanuatu,7.0,0.0,FIFA World Cup qualification,False,OFC,,H
6991,2001-06-13,Tahiti,Solomon Islands,2.0,0.0,FIFA World Cup qualification,True,OFC,,H
6992,2001-06-16,Trinidad and Tobago,Honduras,2.0,4.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,A
6993,2001-06-16,Namibia,Nigeria,0.0,2.0,African Cup of Nations qualification,False,,CAF,A
6994,2001-06-16,Morocco,Gabon,0.0,1.0,African Cup of Nations qualification,False,CAF,CAF,A
6995,2001-06-16,Mauritius,Liberia,0.0,2.0,African Cup of Nations qualification,False,,,A
6996,2001-06-16,Madagascar,Zambia,0.0,1.0,African Cup of Nations qualification,False,,CAF,A
6997,2001-06-16,Jamaica,United States,0.0,0.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,D
6998,2001-06-16,Mexico,Costa Rica,1.0,2.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,A
6999,2001-06-17,Sudan,Libya,1.0,0.0,African Cup of Nations qualification,False,,,H
7000,2001-06-17,Tunisia,Kenya,4.0,1.0,African Cup of Nations qualification,False,CAF,,H
7001,2001-06-17,Togo,Senegal,1.0,0.0,African Cup of Nations qualification,False,,CAF,H
7002,2001-06-17,Ivory Coast,Egypt,2.0,2.0,African Cup of Nations qualification,False,CAF,CAF,D
7003,2001-06-17,South Africa,Congo,0.0,0.0,African Cup of Nations qualification,False,CAF,,D
7004,2001-06-17,Ghana,Lesotho,3.0,1.0,African Cup of Nations qualification,False,CAF,,H
7005,2001-06-17,DR Congo,Zimbabwe,2.0,1.0,African Cup of Nations qualification,False,CAF,CAF,H
7006,2001-06-17,Burkina Faso,Algeria,1.0,0.0,African Cup of Nations qualification,False,CAF,CAF,H
7007,2001-06-17,Angola,Burundi,2.0,1.0,African Cup of Nations qualification,False,CAF,,H
7008,2001-06-20,Costa Rica,Jamaica,2.0,1.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
7009,2001-06-20,Honduras,Mexico,3.0,1.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
7010,2001-06-20,New Zealand,Australia,0.0,2.0,FIFA World Cup qualification,False,OFC,AFC,A
7011,2001-06-20,United States,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
7012,2001-06-21,Malaysia,Bahrain,2.0,4.0,Merdeka Tournament,False,,,A
7013,2001-06-21,Slovakia,Bosnia and Herzegovina,0.0,1.0,Merdeka Tournament,True,UEFA,UEFA,A
7014,2001-06-23,Malaysia,Slovakia,0.0,2.0,Merdeka Tournament,False,,UEFA,A
7015,2001-06-23,Bahrain,Bosnia and Herzegovina,0.0,1.0,Merdeka Tournament,True,,UEFA,A
7016,2001-06-23,Bermuda,Trinidad and Tobago,0.0,5.0,Friendly,False,,CONCACAF,A
7017,2001-06-24,Australia,New Zealand,4.0,1.0,FIFA World Cup qualification,False,AFC,OFC,H
7018,2001-06-24,Lesotho,Zambia,1.0,2.0,COSAFA Cup,False,,CAF,A
7019,2001-06-24,Belize,Cuba,3.0,2.0,Friendly,False,,,H
7020,2001-06-25,Malaysia,Bosnia and Herzegovina,2.0,2.0,Merdeka Tournament,False,,UEFA,D
